Employee ID,Burn Rate
fffe3200380033003100,0.5955515665601744
fffe3900360033003900,0.6676216276123067
fffe33003000370031003200,0.5550437622422051
fffe32003700370036003200,0.21482234421721147
fffe31003400320034003300,0.450238543749826
fffe32003600360034003200,0.25804307540439103
fffe32003700380035003100,0.730793073249961
fffe31003400350034003200,0.18962896778732738
fffe31003000320038003200,0.5672725729854313
fffe32003400300030003800,0.5238806939670161
fffe32003600320038003300,0.44627037272504333
fffe3300340035003700,0.3807055261694467
fffe31003900320032003000,0.3509828550641744
fffe3300370032003100,0.31910448985222734
fffe33003300350038003900,0.1819778894735366
fffe32003900360038003700,0.24240531254276595
fffe3100380033003400,0.5408858799436284
fffe3900390032003500,0.1743409268980594
fffe32003200320035003600,0.23763783106043387
fffe32003700380031003900,0.2216056671434391
fffe3400330034003000,0.4098304961848957
fffe33003300380035003400,0.2695355407070326
fffe3300380034003000,0.5756055005090852
fffe32003500360039003200,0.5904268205010592
fffe31003700360038003600,0.36833250707982895
fffe33003300370036003200,0.5987138319415695
fffe3200340039003500,0.5733153819693619
fffe3600300036003500,0.6644074090816133
fffe31003300370032003000,0.5925031624117142
fffe3700360036003700,0.6356669203592467
fffe33003200390030003200,0.13078922347235733
fffe31003500340035003100,0.5994074262183914
fffe33003000350035003300,0.0332684131117768
fffe31003400300036003000,0.7056343348954764
fffe31003700330035003200,0.48411747046859643
fffe33003000320032003400,0.4016942839695337
fffe32003300350034003700,0.21878754096538086
fffe32003200340034003400,0.3411341499068085
fffe3800380035003100,0.13881083272101927
fffe33003100310039003900,0.5962837506264557
fffe3700330032003300,0.3681701742402242
fffe32003300390033003900,0.47335735749807023
fffe31003500370037003700,0.3381400554798979
fffe32003000310035003500,0.2668002567572118
fffe38003200,0.770372220649928
fffe31003900310032003600,0.7280725211428458
fffe32003200320039003900,0.20892005508568842
fffe33003000360035003200,0.40714925452391615
fffe33003100390031003800,0.6331126500094132
fffe32003800360031003400,0.6679647861349292
fffe32003300320034003300,0.7373768819965839
fffe3800330032003400,0.427783842585085
fffe3600380038003000,0.3681928605946717
fffe32003500320030003700,0.3199878060407704
fffe33003400330032003600,0.27716786954894734
fffe32003300380030003600,0.6564284166845047
fffe31003000360032003900,0.7608532305462229
fffe3300310032003500,0.2640429468522864
fffe3200320033003000,0.743563324791182
fffe340032003600,0.4403493942088527
fffe3900390036003500,0.8789815337685802
fffe3900310039003900,0.406971942500954
fffe3700390037003100,0.3541370455917142
fffe31003200340031003600,0.6316441375246655
fffe33003200380038003800,0.3414163127437077
fffe32003400380038003200,0.3845739278346599
fffe32003300330037003600,0.2521651660234651
fffe33003400360030003700,0.3668076762728946
fffe31003900340030003800,0.35302551262473025
fffe33003400300037003400,0.46060200869374474
fffe3400360035003700,0.5362517941784777
fffe33003000340039003100,0.5236893136312252
fffe32003000390030003300,0.5830539703550246
fffe32003800300030003000,0.1357516293268196
fffe32003500300032003800,0.4223396761466217
fffe3800330032003700,0.6892497717402405
fffe32003900380039003600,0.24557011591979128
fffe3200310031003300,0.31910448985222734
fffe32003700350038003000,0.45539147932599006
fffe31003800370033003700,0.4341441309091912
fffe33003300380038003100,0.7522627383122327
fffe31003400340030003400,0.32834630912116514
fffe31003000340030003400,0.31905061929853523
fffe31003400330032003700,0.14562030028938294
fffe31003700310030003300,0.5520469019551411
fffe31003300310033003300,0.7357924331347064
fffe33003400330031003500,0.568341244845079
fffe32003800300036003800,0.6534723522620642
fffe33003000300032003900,0.0012398814811735623
fffe32003800390035003700,0.2987662862528926
fffe3400320036003200,0.49431824663158597
fffe33003200390038003700,0.45478393178545456
fffe33003100380035003700,0.23795241763232056
fffe32003900350032003100,0.0012545540805427363
fffe31003400360032003800,0.7249819875632053
fffe32003500340030003200,0.2504744682711349
fffe32003600330035003300,0.3514701670926393
fffe3700320033003600,0.339942109809088
fffe31003400310033003000,0.41033865414866083
fffe31003400380034003800,0.438397905749674
fffe32003300340039003700,0.4066834591971785
fffe31003300360031003300,0.5533418353065286
fffe3500350037003800,0.39605258224131423
fffe32003300350035003400,0.5670381490626458
fffe3600310037003400,0.4577724119204033
fffe3200350036003400,0.300988000526456
fffe33003100350034003600,0.25482395783736467
fffe3700390038003600,0.40972478343395263
fffe31003200350033003800,0.3947309337001122
fffe32003300320033003400,0.5531697782542274
fffe31003900360035003900,0.05109875200924955
fffe3400360036003800,0.6581706801604885
fffe3100320032003000,0.6027150858538757
fffe3900310038003900,0.660179486079098
fffe3500330032003600,0.7355076127228339
fffe3700370034003000,0.45600865736272156
fffe3100310038003800,0.4235318873012317
fffe33003300350036003500,0.7657295905080035
fffe33003400390031003600,0.7039898900181314
fffe31003400370035003400,0.37855205401200015
fffe31003600340039003900,0.5961293034354267
fffe31003600350034003300,0.8908362549162844
fffe32003900310033003300,0.40231875678356377
fffe32003700300039003800,0.4025526685107788
fffe32003600340036003300,0.03309808707031041
fffe31003100340039003600,0.3823634575380283
fffe31003700340036003000,0.4620632325376448
fffe31003600390030003700,0.2571081516417403
fffe32003500320036003900,0.5881472881357291
fffe32003200330033003700,0.1628808262000873
fffe32003500380035003600,0.29351480312475253
fffe32003900330030003800,0.18110197800522262
fffe3700360031003700,0.8474775654549556
fffe31003400350032003300,0.3681928605946717
fffe31003000300034003900,0.3121174790029902
fffe31003500370032003200,0.5540722409846714
fffe31003400330039003100,0.6402893823229852
fffe33003100340037003400,0.3476753731571164
fffe33003300390033003500,0.8252989312854231
fffe390035003800,0.44376643904485497
fffe31003500310033003600,0.3938310986739894
fffe31003600390032003600,0.4983331432065684
fffe31003600300038003000,0.3310210969346308
fffe3800390036003400,0.2857616714499049
fffe33003100380031003200,0.29884149769645824
fffe33003100390033003000,0.5992244881635108
fffe31003100370034003800,0.0015408266212574564
fffe32003500370034003400,0.47155601358423355
fffe350039003100,0.9033852173855114
fffe31003000340030003500,0.3061688250013575
fffe33003300340034003300,0.33860379204102287
fffe31003600330032003500,0.8159265490763087
fffe31003400350037003900,0.49271107812966014
fffe31003800370035003000,0.6596678828572008
fffe3400320037003600,0.28870979669619523
fffe33003100390034003000,0.5670381490626458
fffe31003000340037003600,0.32709423655126846
fffe3800380033003600,0.6069116918107613
fffe33003300380030003100,0.5778037899832477
fffe3900370035003800,0.3916183791320153
fffe3800370031003400,0.16201161726955798
fffe3600380039003100,0.3725431191018855
fffe3100300039003200,0.4998357792690343
fffe31003000330034003700,0.23829334693555707
fffe33003400390034003000,0.20947817211538822
fffe32003600360035003500,0.23787730310049027
fffe3900380031003100,0.4959850890875645
fffe3200350035003000,0.5677922836592663
fffe32003400310032003000,0.7144920525245587
fffe33003200340033003300,0.7009897797351176
fffe3800340035003200,0.7459578784456264
fffe32003300360035003400,0.574840189829074
fffe3200380031003700,0.3856816293497953
fffe31003200360035003900,0.5791754445176422
fffe33003200320036003800,0.2042540515659622
fffe31003500320035003500,0.4091385652918974
fffe31003400330039003500,0.6654302068039558
fffe32003600360038003200,0.4066843159350921
fffe33003000,0.20293294578575022
fffe33003300370036003900,0.5566762602133254
fffe31003200310031003600,0.5506245762697953
fffe33003400320035003000,0.37959158896655804
fffe33003100300036003800,0.22798279389748544
fffe3200370037003800,0.5754383886627423
fffe32003500300036003500,0.3944319359286099
fffe32003800380034003300,0.6412369955595578
fffe33003100350032003000,0.5177566123147016
fffe31003300340031003000,0.6352477995640244
fffe32003100390031003500,0.6450765894133552
fffe3100380034003300,0.6960750865369029
fffe31003100320030003300,0.5780637533419843
fffe31003200350035003800,0.5837600177912613
fffe31003200350034003500,0.7850000036558074
fffe32003500380037003700,0.41827181768290506
fffe32003500320031003100,0.03309808707031041
fffe3700310035003300,0.7138200289275719
fffe31003300390035003400,0.4097406464611962
fffe31003400390037003000,0.36769080000927146
fffe32003600300037003100,0.7022517943415351
fffe3900380038003700,0.5980566664741102
fffe3600390031003300,0.5384194246034122
fffe33003100390031003100,0.6785840965212403
fffe3100320036003300,0.6016447894384407
fffe3900350030003300,0.4415473261349581
fffe32003300350036003100,0.5491480288306091
fffe33003200360032003400,0.39098461974411175
fffe31003400320038003000,0.14554116192934682
fffe31003300310033003900,0.20829271829952192
fffe3800300034003300,0.4792576091805837
fffe32003200370031003200,0.6093962614209538
fffe31003400340039003200,0.3786474948632427
fffe32003600340039003600,0.5201270945694213
fffe33003100370036003600,0.5858334467740446
fffe32003600320031003600,0.5529148372028018
fffe32003000380030003700,0.5032308354112774
fffe32003700340034003800,0.427783842585085
fffe32003100350030003100,0.3778158862348066
fffe32003400380031003200,0.35477584700706694
fffe31003300370030003800,0.7383038955672571
fffe32003500360031003400,0.7373768819965839
fffe3600370037003500,0.2204625988857552
fffe32003300380034003100,0.5632753129825785
fffe32003800310031003300,0.7434102744490572
fffe31003700330031003300,0.6160924526004034
fffe32003000300036003900,0.7677058035094381
fffe31003200370032003100,0.7445452925689404
fffe3500340039003400,0.4452452416840744
fffe32003400330037003400,0.4981078040018384
fffe31003000340039003900,0.47335735749807023
fffe31003600350038003800,0.949009827694429
fffe3400320039003600,0.049807871892891764
fffe3800310034003200,0.42220888897049363
fffe31003500340033003600,0.16613271267077995
fffe3700340036003200,0.32220617395357964
fffe32003800340036003200,0.6978696745774732
fffe3700390035003900,0.13310332848785494
fffe32003500300039003100,0.6039969187344051
fffe31003800340039003900,0.46528321181382565
fffe32003200360032003300,0.5794493437361746
fffe3900370038003200,0.7310416830014258
fffe3400300031003000,0.3514701670926393
fffe31003700390036003500,0.566136450792355
fffe32003000390035003900,0.5477351305151957
fffe32003400330038003700,0.5830539703550246
fffe32003100300037003100,0.4723216859064682
fffe32003700390038003300,0.46849962184404054
fffe31003400380034003400,0.5914657047123888
fffe31003500310036003100,0.594253641136151
fffe31003200360032003300,0.4854476287034837
fffe33003400350032003300,0.39264889140038534
fffe32003300300035003300,0.23987987183451603
fffe33003200380031003700,0.38328274040740595
fffe3700360039003000,0.19301990513966585
fffe33003300310035003000,0.4862746689639642
fffe31003500390036003900,0.5094797352658088
fffe380037003500,0.3845739278346599
fffe31003200330033003100,0.2749773468475216
fffe31003200320032003700,0.5378494357844559
fffe33003000380031003700,0.20924886750934085
fffe32003400320032003300,0.6046431620536559
fffe33003000340035003500,0.6363877681992515
fffe31003800320033003300,0.3360751672448322
fffe3600390031003800,0.5491041055784429
fffe33003300370036003700,0.117426582041743
fffe31003600390032003000,0.28941587997944956
fffe32003000350038003100,0.27401084528937186
fffe31003500330033003400,0.24492138053955032
fffe32003000380032003800,0.610074421644923
fffe31003400350032003000,0.18400431137199882
fffe31003300300037003700,0.3942617729698072
fffe310032003900,0.5815834044824466
fffe33003200380036003500,0.37222126046203174
fffe3900340033003300,0.3953298447241884
fffe33003000380036003000,0.7003269765856783
fffe31003500300038003400,0.39251502073141575
fffe3500350036003500,0.39814852587784055
fffe3600350033003500,0.2842098751243032
fffe33003200300037003100,0.3146611166626915
fffe3300310032003000,0.6950755214346093
fffe32003100300034003800,0.3528065521594537
fffe3300320038003500,0.5604430685855181
fffe32003000330035003400,0.5566762602133254
fffe3800330036003800,0.3160630719015882
fffe3600360030003200,0.45582470915144346
fffe3500380036003000,0.4997926099228428
fffe31003200380036003500,0.8851784731485933
fffe3200380038003300,0.5022477106901921
fffe33003400390031003100,0.6176451652273531
fffe3700320039003400,0.7606963087270681
fffe31003600380030003100,0.20741680683120794
fffe3900300035003800,0.3002608847649814
fffe31003300360036003900,0.478749330859641
fffe31003100360032003200,0.6286369294594966
fffe31003500340031003600,0.47075195235401723
fffe31003000300034003700,0.4345297257121249
fffe3600380032003700,0.2699124157709049
fffe32003800310037003800,0.3673125574783652
fffe31003600370034003600,0.5910246384469855
fffe32003400320038003600,0.5760764470356575
fffe32003300340036003200,0.6839808527226634
fffe3500300038003900,0.6106194403781836
fffe31003500360036003000,0.4627269499592186
fffe31003000390036003800,0.6032913676389885
fffe3900320031003600,0.1819778894735366
fffe33003300360035003400,0.6060623685922428
fffe31003100370038003700,0.3514701670926393
fffe33003300320034003500,0.23000367189501894
fffe3300370033003700,0.35925781960428194
fffe32003000320030003100,0.2598324125993443
fffe32003400320036003000,0.40968110416116593
fffe33003200330037003600,0.320356562422124
fffe31003900380031003100,0.9436503219673126
fffe3700350035003200,0.20729460150244286
fffe32003100310030003200,0.26770812394442867
fffe31003100370031003400,0.4981078040018384
fffe31003800370030003700,0.22469400822772315
fffe3700370034003600,0.599637368211351
fffe3900370039003400,0.29417465526253617
fffe32003500330035003600,0.31694265917894426
fffe31003300360031003900,0.4146041474026802
fffe32003300380034003800,0.4916278040965303
fffe31003800390035003000,0.7574180583717485
fffe31003100300039003300,0.5987138319415695
fffe32003100350033003200,0.6068800189781058
fffe3200360034003100,0.013987245435237723
fffe32003200340033003800,0.21512506315314017
fffe32003600360030003100,0.7341468662664189
fffe31003600340033003500,0.5280656009564801
fffe3200330030003800,0.23797751414319668
fffe32003900370035003300,0.40285785758475945
fffe31003500380031003300,0.001526154021888282
fffe31003600360038003400,0.4239138070865171
fffe3400380034003800,0.2974422475852561
fffe33003100380039003200,0.3004460884330063
fffe31003100330034003200,0.5302746227491282
fffe31003600340030003800,0.42997634024010356
fffe3100380035003900,0.2930069334654969
fffe32003900380039003500,0.1130694652668501
fffe31003700300030003800,0.5666200196754242
fffe31003800370031003800,0.6418606261109324
fffe3200330033003600,0.18741037722570883
fffe3700360038003700,0.7612942727148266
fffe3300320031003700,0.5606266652653792
fffe31003100360030003200,0.4043874820341176
fffe31003300360036003800,0.438397905749674
fffe32003100390033003800,0.4995207930773564
fffe31003900350039003000,0.48803091513778646
fffe32003200320033003300,0.4403493942088527
fffe32003800340035003300,0.5597086136388448
fffe31003100330032003800,0.32182861837989823
fffe3400350039003900,0.5397172580468391
fffe3800310036003000,0.3172500200450538
fffe31003600320033003600,0.38690816479837037
fffe32003400370039003500,0.4526153274571678
fffe3700300036003800,0.26770208650997945
fffe33003000300033003200,0.5140755002692623
fffe33003000370037003100,0.5778037899832477
fffe31003100320038003100,0.6158043839502714
fffe32003500370035003700,0.7233131903492613
fffe31003100320038003500,0.861447710336249
fffe32003600300035003500,0.33907889502691213
fffe32003600300034003900,0.3352950922291994
fffe3300320039003400,0.3387677410261145
fffe32003800390033003300,0.7239008322497259
fffe31003600340035003800,0.48351384835289885
fffe32003000390030003700,0.27435105943928206
fffe31003300320038003100,0.4091385652918974
fffe31003600370030003700,0.1130694652668501
fffe32003000330039003400,0.544327056370231
fffe31003800340037003100,0.5032308354112774
fffe31003500370038003900,0.23717513601457765
fffe3500300037003700,0.5531697782542274
fffe32003000320037003300,0.2931745767639395
fffe31003900320036003700,0.5503054326124788
fffe31003900350038003800,0.7057401383715093
fffe31003800300034003200,0.3909332525229414
fffe33003400350036003800,0.7215681421252834
fffe31003400340034003400,0.6402893823229852
fffe32003600320037003200,0.3345572675202969
fffe3300390033003300,0.4004328019022125
fffe32003200300031003300,0.3856816293497953
fffe3100360036003100,0.3509828550641744
fffe31003100320039003900,0.3808926334811326
fffe32003700350031003400,0.6193728280415455
fffe33003100360033003100,0.5563073317066015
fffe3400310039003600,0.35458050188041323
fffe32003300330036003400,0.5676170396977743
fffe33003100320038003300,0.5794493437361746
fffe32003200330034003600,0.3932084537886633
fffe31003700350038003500,0.5896270795321297
fffe32003100390030003900,0.34724677576473295
fffe31003000330036003000,0.22111568603898607
fffe390034003300,0.12366109434076761
fffe3300310039003200,0.4127006158811219
fffe31003700320030003600,0.29977352100070964
fffe31003500330030003600,0.6590018275563132
fffe32003300360039003200,0.7646916139249144
fffe3500350031003400,0.3679450106740253
fffe33003000390037003000,0.44951323701001045
fffe3800340030003800,0.9449661909787002
fffe3500390039003500,0.4886276641580883
fffe32003100330033003100,0.26148895918160553
fffe31003900380035003800,0.724814897226471
fffe31003200370033003400,0.3002608847649814
fffe33003300340036003500,0.5061988725779099
fffe3900380032003000,0.46808268560223376
fffe32003700370035003500,0.014424356722594055
fffe31003900330039003500,0.4104820785713311
fffe32003400300036003900,0.198311296505666
fffe31003800320037003800,0.10426726795983197
fffe3400360039003400,0.6308395445808382
fffe32003700390036003000,0.1767553843021111
fffe320032003600,0.6297829188868296
fffe31003200300037003300,0.28834507626346545
fffe3700380033003700,0.5861358216101155
fffe330038003800,0.5288297709141772
fffe33003200340038003100,0.21637284333752288
fffe32003800370035003100,0.13032072324105518
fffe3800300036003000,0.5773682756260526
fffe32003200340039003800,0.4090487155681979
fffe31003600320033003900,0.014102932359084728
fffe3500340037003700,0.40833335933302567
fffe32003500340039003100,0.5074707428873552
fffe31003400380033003100,0.39779924439556924
fffe3600370031003600,0.21362646305723984
fffe32003600360035003000,0.2645106744077405
fffe33003100380037003100,0.6567049555155209
fffe32003900390035003100,0.587078434367921
fffe3800360039003300,0.28430120585104185
fffe32003200310035003200,0.3480312063631059
fffe31003200340036003300,0.49891101721536196
fffe32003300340033003900,0.6864373369219278
fffe32003800380033003500,0.7054330707311581
fffe32003400380039003400,0.5163773815333064
fffe3500350037003700,0.3721299297352931
fffe32003700330037003800,0.36794386600398354
fffe3700320030003800,0.5262558702754749
fffe31003400350033003300,0.5274548424708477
fffe380030003600,0.676663933801703
fffe31003300380038003400,0.21387299058324352
fffe31003300330038003300,0.562518135890933
fffe33003200390039003800,0.09156606209461046
fffe31003000340034003200,0.5535932714836581
fffe3700310031003400,0.450230205079321
fffe32003500350032003100,0.9012802652021212
fffe3100310037003400,0.5380291465088808
fffe33003200360031003600,0.7039898900181314
fffe31003900300038003300,0.24455137895713408
fffe3400380039003900,0.8003120860672138
fffe3500330036003500,0.6256841753190395
fffe3800330035003100,0.7408950230898478
fffe3100310032003200,0.3475126029193716
fffe32003200340030003600,0.33513422406981935
fffe33003300370038003900,0.23520173962658475
fffe340035003600,0.5781603764038167
fffe31003800370038003200,0.39382215689264366
fffe3900330035003200,0.8107652127096996
fffe31003700340039003300,0.7310893620927513
fffe3100300034003300,0.45594972618141105
fffe32003200380035003400,0.7085431706285992
fffe3700300030003100,0.4144189393078273
fffe3600370034003300,0.42545196126058116
fffe31003700300037003700,0.5896409864599617
fffe3900300032003200,0.3658733520619042
fffe32003200340033003500,0.4111917998766611
fffe31003500370034003300,0.2479812051547749
fffe32003500350033003100,0.22195515592818504
fffe33003300360033003600,0.30121433411146226
fffe3900310038003000,0.06254249627331954
fffe31003100390032003800,0.7521058164930778
fffe32003900340038003500,0.6165147509928914
fffe32003000300030003000,0.6305889819636233
fffe31003600380037003000,0.7517383185395986
fffe32003900330035003000,0.38980690018248104
fffe3600310031003500,0.2850072891342962
fffe3200380033003400,0.37057250034492406
fffe32003800310030003700,0.8630087294234233
fffe3900300032003300,0.39906814297671495
fffe33003400350039003800,0.32220617395357964
fffe31003600310033003100,0.5442304279729849
fffe31003700320039003100,0.19301990513966585
fffe3600360034003900,0.1744718678624119
fffe31003800310031003000,0.3947309337001122
fffe33003300320039003300,0.4879915722400225
fffe3200380032003700,0.440925397077012
fffe3400390032003700,0.5873575159965507
fffe32003900360031003000,0.7666640701135233
fffe33003400360031003100,0.39596125151457556
fffe32003700380033003200,0.5908592674541627
fffe3500380030003100,0.6069116918107613
fffe32003400370036003400,0.442828050705747
fffe33003100360033003700,0.2761070068741896
fffe32003800380031003100,0.43308683275843163
fffe3400310031003000,0.45822599163059363
fffe31003800370030003500,0.24958743028562555
fffe3700360036003800,0.5997452275135078
fffe32003300310030003000,0.28365940570740356
fffe32003300340036003900,0.3858009829791701
fffe32003600310039003200,0.3938310986739894
fffe3100380030003000,0.6455738933386367
fffe3500310035003900,0.8683217393486441
fffe33003400360030003800,0.4627504339713023
fffe32003000300034003500,0.691249896895952
fffe32003600330037003000,0.6711031402635098
fffe3900300034003600,0.3798800594404283
fffe31003400380036003000,0.32909220348908463
fffe31003400350031003000,0.0012545540805427363
fffe31003600360036003200,0.6305708366844637
fffe32003100360035003900,0.4981078040018384
fffe31003600340030003200,0.37855205401200015
fffe31003200370037003600,0.4360877061429077
fffe3200380039003300,0.3066830728623517
fffe3800340030003700,0.3315729826111289
fffe31003200310030003400,0.47335735749807023
fffe330037003700,0.06919473671642695
fffe31003600360035003500,0.014268379751672295
fffe31003700320032003900,0.6258465275525191
fffe31003400360033003300,0.43127259538234547
fffe3800350031003600,0.6535687090575205
fffe33003400380032003300,0.5677922836592663
fffe33003100340038003100,0.39705773472598466
fffe32003300340032003300,0.3230806909497949
fffe32003400320035003300,0.7927906071459612
fffe32003900340034003200,0.57347957860348
fffe32003600330036003200,0.8690119020896514
fffe32003800340039003900,0.11522644451475747
fffe32003800350037003600,0.18149524739861525
fffe31003500330035003500,0.5936294093639198
fffe3100380030003700,0.18517850735005534
fffe31003200380031003800,0.3797931876285898
fffe3600320034003100,0.40139133681395756
fffe31003700310033003100,0.28430120585104185
fffe31003800300037003600,0.4025526685107788
fffe33003000380036003200,0.7116736205436099
fffe31003200360036003000,0.608103681704697
fffe31003400340032003200,0.4415473261349581
fffe3100380033003100,0.4183863766357698
fffe32003300310032003400,0.6078061461592589
fffe32003000330035003700,0.7574180583717485
fffe31003800340038003100,0.29219674608853435
fffe32003900350035003700,0.40979014767833283
fffe31003300390039003700,0.8721326107973344
fffe3600370036003200,0.1622751060126772
fffe31003900380030003700,0.4403217749613144
fffe3600390035003300,0.5973342723736853
fffe3600370032003300,0.6443162206535213
fffe310032003800,0.6068585978516607
fffe32003800340031003100,0.10629105252313097
fffe32003900330036003200,0.6348921212013914
fffe33003100370033003200,0.36847742455342114
fffe33003400370039003300,0.47979148925861875
fffe32003300370031003300,0.25485897908968747
fffe33003000330032003800,0.7217347470772908
fffe31003900380032003100,0.2452123796675774
fffe31003300340036003700,0.4127872190647994
fffe3700360030003800,0.0012545540805427363
fffe32003800340031003000,0.495039917098705
fffe33003100300037003400,0.06277987128005046
fffe32003400370036003900,0.4016942839695337
fffe32003000330031003900,0.5207871678658456
fffe32003900340038003600,0.39877582985206356
fffe32003100320033003500,0.033335462077041335
fffe3800340034003600,0.42246300637545386
fffe33003300320035003700,0.5182622832564586
fffe32003700350033003100,0.3336807978629077
fffe31003100350038003500,0.21624132551781744
fffe31003600310038003100,0.5160044068245193
fffe31003800350039003300,0.5324659810962741
fffe33003400320037003400,0.3345572675202969
fffe31003100390030003500,0.41044397987504583
fffe3500310033003500,0.47792927991137324
fffe32003100380033003800,0.6258465275525191
fffe33003100380039003700,0.7582917929335936
fffe32003800300035003900,0.7482444468991536
fffe3400340039003200,0.667886858465119
fffe32003100360032003300,0.484900436614226
fffe33003300360037003000,0.0012545540805427363
fffe32003600360033003400,0.964172057419669
fffe31003100300031003200,0.7205036569636025
fffe3400390036003800,0.23910005241638627
fffe33003200330030003900,0.4373920215537675
fffe32003000380036003700,0.45646017402086375
fffe3700310034003200,0.4602998139128158
fffe32003500310034003000,0.556818218789049
fffe31003300380036003000,0.540426037349197
fffe32003100330033003300,0.5439644347599231
fffe3700340036003100,0.8250454118580115
fffe33003100350039003900,0.5060364193264268
fffe32003300300034003900,0.45539031458158097
fffe31003700320031003100,0.24508238978106187
fffe32003400330031003500,0.5166962973762113
fffe33003100320032003200,0.38166542018855565
fffe33003000390038003600,0.6271845057003264
fffe32003600370031003100,0.9119249556184391
fffe3200340038003900,0.32193866559206685
fffe31003600380038003300,0.25328545518900814
fffe31003200350033003300,0.7528646667707356
fffe3600370031003300,0.35779070623655074
fffe33003100360031003800,0.35376333733363274
fffe32003500370034003600,0.3529341818979916
fffe33003000310032003400,0.2518492491849219
fffe32003000370031003300,0.12646516305804828
fffe31003300320032003200,0.5847354893607551
fffe3200370038003600,0.30385077807263744
fffe33003300380032003100,0.5620993018208283
fffe31003300330038003600,0.7010231085376055
fffe3900360037003000,0.2679294205658808
fffe32003600360031003200,0.5845745833528814
fffe33003300350038003100,0.5914657047123888
fffe31003100330034003900,0.403317682187751
fffe3500340036003500,0.4177383519989883
fffe32003500370030003700,0.9238310176848218
fffe3400370033003800,0.5396959666188005
fffe31003900300039003400,0.4332052016252118
fffe31003300340034003600,0.3909332525229414
fffe33003100380038003700,0.4260413535107004
fffe31003900380034003400,0.321140993020497
fffe31003200320031003000,0.03189531647778158
fffe3300380038003500,0.6653169538608255
fffe31003500300038003500,0.2458128510736142
fffe3600320038003300,0.5693475047445739
fffe32003200380037003600,0.5188195510906458
fffe32003800350031003000,0.2523256842425506
fffe3800360036003000,0.18969757776538135
fffe31003300340038003000,0.2698562442130859
fffe32003600350039003700,0.7048740985113753
fffe32003900310031003400,0.38633885691080927
fffe31003900300033003800,0.6449525901112881
fffe33003000340030003400,0.4090487155681979
fffe31003800380031003800,0.19130057970326422
fffe31003800350031003600,0.3918241512050297
fffe32003500350036003800,0.6619912074926578
fffe3300390037003000,0.2967165724473723
fffe31003000320037003500,0.24224064619609378
fffe32003000370038003000,0.18969757776538135
fffe3500340033003100,0.15701689885635584
fffe32003100370039003500,0.35280990068422163
fffe33003200330035003500,0.2864588559520007
fffe32003900300033003100,0.352308437450841
fffe31003200310032003100,0.07710554130362954
fffe31003800300032003400,0.39823809970774854
fffe33003300310034003600,0.7355076127228339
fffe33003400320039003100,0.29421007669195104
fffe31003100320032003300,0.25017728261237154
fffe31003100310034003200,0.25139269748106907
fffe31003600390034003400,0.5529148372028018
fffe31003600340033003600,0.5933298718492783
fffe32003000390038003800,0.4910180655505156
fffe31003100340038003400,0.5219718591618705
fffe31003700370036003800,0.3373299384657601
fffe3900350032003900,0.6509782892752694
fffe31003000300036003800,0.3746053108845655
fffe32003700300030003400,0.5201270945694213
fffe31003800360036003600,0.44817180548586333
fffe3700380031003100,0.83032781835122
fffe3100310036003000,0.2094315145116368
fffe31003800380038003200,0.5360992415436243
fffe33003200390033003400,0.46359734158729726
fffe3500390039003100,0.3532938641879186
